光復南路420巷,121.5574923,25.0364381
光復南路456巷,121.5574829,25.03544651
光復南路基隆路一段380巷,121.5574931,25.03428835
光復南路文昌街,121.5574548,25.03213161
吳興街松仁路,121.5699935,25.02371009
吳興街156巷,121.5618568,25.02923895
吳興街220巷北醫急診,121.5622717,25.02704171
吳興街220巷信安街67巷,121.5608579,25.02591955
信安街67巷陸軍聯保廠,121.5583622,25.02599119
吳興街220、225巷,121.5631313,25.02770695
吳興街487號(公車總站),121.5698256,25.02343813
永吉路松信路,121.572092,25.04559457
永吉路松山路,121.5778301,25.04546694
永吉路虎林街,121.5770275,25.04548119
永吉路30巷,121.5688369,25.04570973
永吉路120巷60、61號,121.5702208,25.04352284
永吉路120巷90號,121.570195,25.0422847
松信路永吉路180巷67弄,121.5720113,25.04347745
永吉路225巷,121.5741895,25.045538
永吉路321巷,121.5754838,25.04553075
永吉路468巷,121.578963,25.04535866
永吉路松隆路,121.5703542,25.0456428
